file,rank,name,price,capacity,rakutenUrl,楽天商品名,楽天価格,URL一致
toilet-paper-comparison.md,6,スコッティ フラワーパック 3倍長持ち ダブル,5980,75m×4ロール×12パック（3倍巻き）,https://hb.afl.rakuten.co.jp/hgc/g00rqlbn.3rdw622d.g00rqlbn.3rdw72ca/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fk-home%2F7165192%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fk-home%2Fi%2F10077532%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,トイレットペーパー 48ロール 3倍長持ち シングル ダブル 3倍巻き まとめ買い 送料無料 4ロール×12個 12ロール×4個 スコッティ フラワーパック 75mトイレットロール 3倍巻き 日本製紙クレシア 無香料 香り付き,5980,○
toilet-paper-comparison.md,7,ハロー トイレットペーパー ダブル 2倍巻き,6210,50m×12ロール×6パック,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F4580287284745%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F11346354%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ハロー トイレットペーパー ダブル 2倍巻き 50m ケース販売(12ロール×6パック入)【ハロー】,6210,○
toilet-paper-comparison.md,8,エリエール トイレットティシュー たっぷり長持ち ダブル 12ロール×6個セット,6383,45m×12ロール×6個,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F14495%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10678469%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,エリエール トイレットティシュー たっぷり長持ち ダブル( 12ロール×6個セット)【エリエール】[トイレットペーパー],6383,○
toothbrush-comparison.md,1,タフト24 歯ブラシ 10本セット MS,1380,10本（約10ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00r6h3n.3rdw6e54.g00r6h3n.3rdw719f/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fd-fit%2Fyyyy27%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fd-fit%2Fi%2F10007716%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【10本セット】【全色アソート】【メール便送料無料】【硬さ選べます！】 キャップなし タフト24 10本　歯ブラシ (MH)(M)(MS)(S) オーラルケア,1430,△(別商品)
toothbrush-comparison.md,2,システマハブラシ 超コンパクト ふつう 12本,3196,12本（約1年分）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F65032%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10901946%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,システマ ハブラシ 超コンパクト 4列 ふつう(12本セット)【w6i】【システマ】,3196,○
toothbrush-comparison.md,3,GUM デンタルブラシ #211 3列コンパクト ふつう 1本,268,1本（約1ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00pp25n.3rdw63dd.g00pp25n.3rdw7c22/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fwellness-web%2F10019611%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fwellness-web%2Fi%2F10019611%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【送料込×まとめ買い6本】ガム(G・U・M) デンタルブラシ 3列コンパクトヘッドふつう ＃211 1本入×6本セット(配送指定不可),1760,△(別商品)
toothbrush-comparison.md,4,クリニカ アドバンテージ ハブラシ 4列 超コンパクト ふつう 12本セット,3379,12本（約12ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F71453%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10926222%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,クリニカ アドバンテージ ハブラシ 4列 超コンパクト ふつう(12本セット)【w6i】【クリニカ】,3379,○
toothpaste-comparison.md,1,システマ ハグキプラス プレミアム 95g×4本セット,798,95g×4本,https://hb.afl.rakuten.co.jp/hgc/g00ru0on.3rdw60b7.g00ru0on.3rdw7edf/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fat-life%2F4903301326694-1%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fat-life%2Fi%2F12280697%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
toothpaste-comparison.md,2,シュミテクト プロエナメル 90g×3本セット,5130,90g×3本,https://hb.afl.rakuten.co.jp/hgc/g00tth2n.3rdw67a0.g00tth2n.3rdw76f2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2F14promo%2F20240423-1300%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2F14promo%2Fi%2F10027463%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
toothpaste-comparison.md,3,歯ブラシ まとめ買い 大人 おとな用歯ブラシアソート,1480,（20g）,https://hb.afl.rakuten.co.jp/hgc/g00r6h3n.3rdw6e54.g00r6h3n.3rdw719f/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fd-fit%2F36667%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fd-fit%2Fi%2F10004851%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,歯ブラシ まとめ買い 大人 おとな用歯ブラシアソート20本セット福袋 【選べるおまけ・アパガード リナメル 1本(20g)】≪歯ブラシは全て日本製のこだわり福袋≫※返品不可（メール便2点まで）【メール便選択で送料無料】,1480,○
washing-machine-cleaner-comparison.md,1,洗濯槽カビキラー 塩素系液体タイプ 550g×3個,1767,550g×3個（3回分）,https://hb.afl.rakuten.co.jp/hgc/g00uq8kn.3rdw6894.g00uq8kn.3rdw73cf/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffree-1121%2Ff0196083ki%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Ffree-1121%2Fi%2F10029960%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
washing-machine-cleaner-comparison.md,2,洗たく槽クリーナー エスケー石鹸 500g×2個,3780,500g×2個（2回分）,https://hb.afl.rakuten.co.jp/hgc/g00rl91n.3rdw6dd1.g00rl91n.3rdw7bbc/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fiimonotokusen%2Fesuke-03%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fiimonotokusen%2Fi%2F10000090%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,すっきりシリーズ 洗濯槽クリーナー 500g×2個 酸素系 正規品 エスケー石鹸 洗濯漕クリーナー 手入れ すっきり 洗濯機 掃除用洗剤 除菌 洗濯槽 掃除 衣類 ヱスケー石鹸 自然派 洗剤 エスケー 匂い 過炭酸ナトリウム クリーナー 縦型 洗濯槽洗剤 綺麗,2293,△(別商品)
washing-machine-cleaner-comparison.md,3,オキシクリーン 1500g,3425,1500g（約10回分）,https://hb.afl.rakuten.co.jp/hgc/g00qx6in.3rdw6f17.g00qx6in.3rdw7fd9/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fgood-mam88%2F309892sm%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fgood-mam88%2Fi%2F10000609%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,オキシクリーン 1500g 【オキシクリーン(OXI CLEAN)】 漂白剤,1650,△(別商品)
washing-machine-cleaner-comparison.md,4,パナソニック 洗濯槽クリーナー ドラム式専用 N-W2 750mL,1627,750mL（1回分）,https://hb.afl.rakuten.co.jp/hgc/g00ru0on.3rdw60b7.g00ru0on.3rdw7edf/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fat-life%2F4549077290441%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fat-life%2Fi%2F10184735%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,パナソニック　洗濯漕クリーナー ドラム式洗濯機用 N-W2 750ml(1回分)（ドラム式専用） (4549077290441),1627,○
wet-tissue-comparison.md,1,アイリスオーヤマ 除菌ウェットティッシュ 60枚×48個,7480,"60枚×48個（2,880枚）",https://hb.afl.rakuten.co.jp/hgc/g00t3ztn.3rdw6b30.g00t3ztn.3rdw7dc2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Firisplaza-r%2F1920418%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Firisplaza-r%2Fi%2F10156833%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
wet-tissue-comparison.md,2,ユニチャーム シルコット ピュアウォーターウェットティッシュ 詰替 【,1279,58枚×8個,https://hb.afl.rakuten.co.jp/hgc/g00uov8n.3rdw6d00.g00uov8n.3rdw7627/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fayumi-shop%2Fb0cm8z1vgs%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fayumi-shop%2Fi%2F10000374%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: HTTP 400,,
wet-tissue-comparison.md,3,エリエール 除菌できるアルコールタオル ウイルス除去用 詰め替え 70枚×3個,1097,70枚×3個（210枚）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2Fe387819h%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10315025%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,大王製紙　エリエール　除菌できるアルコールタオル　ウィルス除去用　詰め替え用　70枚×3個パック　8パック入り　まとめ買い　送料無料,8346,△(別商品)
wet-tissue-comparison.md,4,キレイキレイ 除菌ウェットシート ノンアルコール 30枚 携帯用,217,30枚（携帯用）,https://hb.afl.rakuten.co.jp/hgc/g00pp25n.3rdw63dd.g00pp25n.3rdw7c22/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fwellness-web%2F10048919%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fwellness-web%2Fi%2F10048919%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ライオン キレイキレイ 除菌ウェットシート ノンアルコールタイプ (30枚) 携帯用 ウェットティッシュ 防災 備蓄,217,○
wrap-foil-comparison.md,1,NEWクレラップ 22cm*,567,50m,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2Fa001200200078%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10094690%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,NEWクレラップ ミニ 22cm*50m(1コ入)【イチオシ】【ニュークレラップ】,567,○
wrap-foil-comparison.md,2,業務用ポリラップ 無添加 22cm×100m 3本セット,13080,22cm×100m×3本（300m）,https://hb.afl.rakuten.co.jp/hgc/g00un7dn.3rdw6546.g00un7dn.3rdw75a2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ftsumehoudai%2F36168p%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Ftsumehoudai%2Fi%2F10000740%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
wrap-foil-comparison.md,3,【ケース販売】サランラップ 業務用 BOXタイプ 30cm×,14300,50m,https://hb.afl.rakuten.co.jp/hgc/g00sjkzn.3rdw6654.g00sjkzn.3rdw73bb/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fsatoiku%2Fsaranwrap_30_30%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fsatoiku%2Fi%2F10020877%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【ケース販売】サランラップ 業務用 BOXタイプ 30cm×50m　30本セット,14300,○
